
105第3季 16.65% -12.60% 4.99% 1.07% 2.26% 7.35元
105第4季 9.42% -45.37% 116.67% 0.00% 34.30% 10.18元
106第1季 18.03% -1.63% 2.04% 0.26% 0.24% undefined
106第2季 19.06% -0.01% -1.11% 0.00% -0.33% undefined
106第3季 18.53% -0.79% -2.59% -0.29% -0.74% undefined
106第4季 16.95% -39.15% 16.75% 1.41% 2.1% 9.21元
107第1季 25.02% 0.76% 1.99% 0.2% 0.14% 9.4元
107第2季 23.2% 4.37% 6.62% 0.82% 1.14% 9.41元
107第3季 15.19% -1.59% 1.39% 0.22% 0.19% 9.18元
107第4季 24.37% 1.55% 35.51% 2.89% 4.3% 9.62元
108第1季 23.41% 1.43% 3.93% 0.36% 0.4% 9.92元
